OpenJDK 64-Bit Server VM (25.362-b08) for linux-amd64 JRE (1.8.0_362-b08), built on Jan 25 2023 16:43:50 by "mockbuild" with gcc 4.8.5 20150623 (Red Hat 4.8.5-44)
Memory: 4k page, physical 58720256k(58713180k free), swap 0k(0k free)
CommandLine flags: -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/opt/CA/itoa/ade/logs/heap_dump.bin -XX:InitialHeapSize=268435456 -XX:MaxHeapFreeRatio=70 -XX:MaxHeapSize=42949672960 -XX:MinHeapFreeRatio=10 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseParallelGC 
2023-04-09T19:45:39.696+0000: 2105.116: [GC (Allocation Failure) [PSYoungGen: 7233156K->24468K(7183872K)] 21603201K->14462865K(21944320K), 1.7588859 secs] [Times: user=2.03 sys=0.00, real=1.76 secs] 
2023-04-09T19:45:44.065+0000: 2109.484: [GC (Allocation Failure) [PSYoungGen: 7183764K->15185K(7283712K)] 21622161K->14458854K(22044160K), 1.6393853 secs] [Times: user=1.91 sys=0.00, real=1.64 secs] 
2023-04-09T19:45:47.539+0000: 2112.959: [GC (Allocation Failure) [PSYoungGen: 7176017K->18454K(7179776K)] 21619686K->14462178K(21940224K), 1.5723982 secs] [Times: user=1.81 sys=0.01, real=1.58 secs] 
2023-04-09T19:45:50.971+0000: 2116.391: [GC (Allocation Failure) [PSYoungGen: 7179286K->14501K(7281664K)] 21623010K->14458258K(22042112K), 1.5904101 secs] [Times: user=1.77 sys=0.01, real=1.59 secs] 
2023-04-09T19:45:55.040+0000: 2120.460: [GC (Allocation Failure) [PSYoungGen: 7177893K->39217K(7202816K)] 21621650K->14483030K(21963264K), 1.5235617 secs] [Times: user=1.72 sys=0.00, real=1.52 secs] 
2023-04-09T19:46:00.641+0000: 2126.060: [GC (Allocation Failure) [PSYoungGen: 7202609K->91873K(7259648K)] 21646422K->14557934K(22020096K), 1.8063619 secs] [Times: user=2.14 sys=0.00, real=1.80 secs] 
2023-04-09T19:46:06.637+0000: 2132.057: [GC (Allocation Failure) [PSYoungGen: 7242977K->93273K(7271936K)] 21709038K->14646878K(22032384K), 1.5681500 secs] [Times: user=2.05 sys=0.00, real=1.57 secs] 
2023-04-09T19:46:12.521+0000: 2137.941: [GC (Allocation Failure) [PSYoungGen: 7244377K->82158K(7278592K)] 21797982K->14724955K(22039040K), 1.6385297 secs] [Times: user=2.10 sys=0.04, real=1.63 secs] 
2023-04-09T19:46:14.160+0000: 2139.580: [Full GC (Ergonomics) [PSYoungGen: 82158K->0K(7278592K)] [ParOldGen: 14642797K->13414851K(14905856K)] 14724955K->13414851K(22184448K), [Metaspace: 129754K->129754K(139264K)], 8.7230066 secs] [Times: user=67.09 sys=0.11, real=8.73 secs] 
2023-04-09T19:46:26.818+0000: 2152.238: [GC (Allocation Failure) [PSYoungGen: 7147520K->70126K(7282176K)] 20562371K->13484978K(22188032K), 1.7303100 secs] [Times: user=2.01 sys=0.00, real=1.73 secs] 
2023-04-09T19:46:30.500+0000: 2155.920: [GC (Allocation Failure) [PSYoungGen: 7217646K->32341K(7309312K)] 20632498K->13505761K(22215168K), 1.6482407 secs] [Times: user=1.89 sys=0.00, real=1.64 secs] 
2023-04-09T19:46:34.034+0000: 2159.454: [GC (Allocation Failure) [PSYoungGen: 7217749K->16978K(7314432K)] 20691169K->13491166K(22220288K), 1.6089197 secs] [Times: user=1.89 sys=0.00, real=1.61 secs] 
2023-04-09T19:46:37.463+0000: 2162.883: [GC (Allocation Failure) [PSYoungGen: 7202386K->17018K(7314944K)] 20676574K->13491270K(22220800K), 1.5570881 secs] [Times: user=1.78 sys=0.00, real=1.55 secs] 
2023-04-09T19:46:41.610+0000: 2167.030: [GC (Allocation Failure) [PSYoungGen: 7213178K->19071K(7321088K)] 20687430K->13493386K(22226944K), 1.6891540 secs] [Times: user=1.85 sys=0.03, real=1.69 secs] 
2023-04-09T19:46:45.160+0000: 2170.580: [GC (Allocation Failure) [PSYoungGen: 7215231K->30524K(7313408K)] 20689546K->13504896K(22219264K), 1.5791326 secs] [Times: user=1.78 sys=0.00, real=1.58 secs] 
2023-04-09T19:46:48.597+0000: 2174.017: [GC (Allocation Failure) [PSYoungGen: 7236412K->26311K(7322112K)] 20710784K->13500739K(22227968K), 1.5854784 secs] [Times: user=1.76 sys=0.02, real=1.59 secs] 
2023-04-09T19:46:52.055+0000: 2177.474: [GC (Allocation Failure) [PSYoungGen: 7232199K->29956K(7321088K)] 20706627K->13505480K(22226944K), 1.5264507 secs] [Times: user=1.71 sys=0.00, real=1.53 secs] 
2023-04-09T19:46:57.312+0000: 2182.732: [GC (Allocation Failure) [PSYoungGen: 7254788K->80499K(7330816K)] 20730312K->13558375K(22236672K), 1.5603089 secs] [Times: user=1.77 sys=0.00, real=1.56 secs] 
2023-04-09T19:47:03.820+0000: 2189.240: [GC (Allocation Failure) [PSYoungGen: 7305331K->106457K(7346688K)] 20783207K->13646813K(22252544K), 1.6079493 secs] [Times: user=2.04 sys=0.05, real=1.60 secs] 
2023-04-09T19:47:09.506+0000: 2194.925: [GC (Allocation Failure) [PSYoungGen: 7338457K->97831K(7363072K)] 20878813K->13732483K(22268928K), 1.5602482 secs] [Times: user=2.05 sys=0.00, real=1.56 secs] 
2023-04-09T19:47:15.086+0000: 2200.506: [GC (Allocation Failure) [PSYoungGen: 7329831K->62642K(7361536K)] 20964483K->13789544K(22267392K), 1.5749273 secs] [Times: user=1.95 sys=0.01, real=1.58 secs] 
2023-04-09T19:47:18.568+0000: 2203.987: [GC (Allocation Failure) [PSYoungGen: 7294642K->16958K(7249408K)] 21021544K->13798173K(22155264K), 1.9769174 secs] [Times: user=2.39 sys=0.01, real=1.98 secs] 
2023-04-09T19:47:22.667+0000: 2208.087: [GC (Allocation Failure) [PSYoungGen: 7248958K->18484K(7368192K)] 21030173K->13800083K(22274048K), 1.5513437 secs] [Times: user=1.73 sys=0.00, real=1.55 secs] 
2023-04-09T19:47:26.052+0000: 2211.472: [GC (Allocation Failure) [PSYoungGen: 7253044K->15503K(7250432K)] 21034643K->13797158K(22156288K), 1.5378586 secs] [Times: user=1.88 sys=0.00, real=1.53 secs] 
2023-04-09T19:47:29.491+0000: 2214.910: [GC (Allocation Failure) [PSYoungGen: 7250063K->13733K(7366144K)] 21031718K->13796468K(22272000K), 1.5628580 secs] [Times: user=1.78 sys=0.00, real=1.56 secs] 
2023-04-09T19:47:34.357+0000: 2219.777: [GC (Allocation Failure) [PSYoungGen: 7251365K->67494K(7363072K)] 21034100K->13851669K(22268928K), 1.5484502 secs] [Times: user=1.78 sys=0.00, real=1.55 secs] 
2023-04-09T19:47:40.717+0000: 2226.137: [GC (Allocation Failure) [PSYoungGen: 7305126K->80391K(7358976K)] 21089301K->13908190K(22264832K), 1.5422403 secs] [Times: user=1.82 sys=0.00, real=1.54 secs] 
2023-04-09T19:47:46.505+0000: 2231.925: [GC (Allocation Failure) [PSYoungGen: 7312903K->77988K(7364096K)] 21140702K->13979739K(22269952K), 1.5505371 secs] [Times: user=1.85 sys=0.00, real=1.55 secs] 
2023-04-09T19:47:50.540+0000: 2235.960: [GC (Allocation Failure) [PSYoungGen: 7310500K->34613K(7356416K)] 21212251K->14009924K(22262272K), 1.5554023 secs] [Times: user=1.82 sys=0.00, real=1.56 secs] 
2023-04-09T19:47:53.965+0000: 2239.385: [GC (Allocation Failure) [PSYoungGen: 7267125K->16804K(7249408K)] 21242436K->14011218K(22155264K), 1.5672498 secs] [Times: user=1.79 sys=0.00, real=1.57 secs] 
2023-04-09T19:47:57.508+0000: 2242.928: [GC (Allocation Failure) [PSYoungGen: 7249316K->23882K(7363072K)] 21243730K->14018329K(22268928K), 1.7565656 secs] [Times: user=2.01 sys=0.00, real=1.76 secs] 
2023-04-09T19:48:01.995+0000: 2247.415: [GC (Allocation Failure) [PSYoungGen: 7260490K->34579K(7271424K)] 21254937K->14029090K(22177280K), 1.7563810 secs] [Times: user=2.41 sys=0.00, real=1.76 secs] 
2023-04-09T19:48:05.832+0000: 2251.252: [GC (Allocation Failure) [PSYoungGen: 7271187K->40675K(7360000K)] 21265698K->14054514K(22265856K), 1.5735438 secs] [Times: user=2.01 sys=0.00, real=1.57 secs] 
2023-04-09T19:48:10.957+0000: 2256.377: [GC (Allocation Failure) [PSYoungGen: 7284451K->60850K(7352832K)] 21298290K->14105565K(22258688K), 1.5318106 secs] [Times: user=1.90 sys=0.00, real=1.53 secs] 
2023-04-09T19:48:16.391+0000: 2261.811: [GC (Allocation Failure) [PSYoungGen: 7304626K->76354K(7347200K)] 21349341K->14173212K(22253056K), 1.6911184 secs] [Times: user=1.98 sys=0.00, real=1.69 secs] 
2023-04-09T19:48:22.158+0000: 2267.578: [GC (Allocation Failure) [PSYoungGen: 7314498K->71540K(7352832K)] 21411356K->14235646K(22258688K), 1.5557877 secs] [Times: user=1.87 sys=0.06, real=1.56 secs] 
2023-04-09T19:48:25.704+0000: 2271.123: [GC (Allocation Failure) [PSYoungGen: 7309684K->20785K(7351808K)] 21473790K->14247083K(22257664K), 1.5810048 secs] [Times: user=1.84 sys=0.00, real=1.58 secs] 
2023-04-09T19:48:29.148+0000: 2274.568: [GC (Allocation Failure) [PSYoungGen: 7258929K->22520K(7260672K)] 21485227K->14255442K(22166528K), 1.6252861 secs] [Times: user=1.94 sys=0.00, real=1.63 secs] 
2023-04-09T19:48:32.753+0000: 2278.173: [GC (Allocation Failure) [PSYoungGen: 7260664K->15085K(7352832K)] 21493586K->14248080K(22258688K), 1.5664683 secs] [Times: user=1.89 sys=0.00, real=1.56 secs] 
2023-04-09T19:48:36.477+0000: 2281.896: [GC (Allocation Failure) [PSYoungGen: 7255277K->13460K(7254016K)] 21488272K->14246511K(22159872K), 1.7482202 secs] [Times: user=1.95 sys=0.01, real=1.75 secs] 
2023-04-09T19:48:40.923+0000: 2286.343: [GC (Allocation Failure) [PSYoungGen: 7253652K->33865K(7354880K)] 21486703K->14269436K(22260736K), 1.5567786 secs] [Times: user=1.84 sys=0.05, real=1.56 secs] 
2023-04-09T19:48:46.650+0000: 2292.069: [GC (Allocation Failure) [PSYoungGen: 7280201K->78177K(7348736K)] 21515772K->14334804K(22254592K), 1.6029741 secs] [Times: user=1.90 sys=0.00, real=1.61 secs] 
2023-04-09T19:48:52.653+0000: 2298.073: [GC (Allocation Failure) [PSYoungGen: 7324513K->83068K(7349248K)] 21581140K->14408295K(22255104K), 1.5812016 secs] [Times: user=1.92 sys=0.00, real=1.58 secs] 
2023-04-09T19:48:58.886+0000: 2304.305: [GC (Allocation Failure) [PSYoungGen: 7321212K->62236K(7300608K)] 21646439K->14456071K(22206464K), 1.6179722 secs] [Times: user=1.91 sys=0.00, real=1.62 secs] 
2023-04-09T19:49:02.949+0000: 2308.369: [GC (Allocation Failure) [PSYoungGen: 7300380K->37943K(7361024K)] 21694215K->14486434K(22266880K), 1.7100825 secs] [Times: user=2.06 sys=0.00, real=1.71 secs] 
2023-04-09T19:49:06.517+0000: 2311.937: [GC (Allocation Failure) [PSYoungGen: 7281207K->42327K(7285760K)] 21729698K->14507738K(22191616K), 1.6008676 secs] [Times: user=1.99 sys=0.01, real=1.60 secs] 
2023-04-09T19:49:09.945+0000: 2315.365: [GC (Allocation Failure) [PSYoungGen: 7285591K->20451K(7351808K)] 21751002K->14515715K(22257664K), 1.5996030 secs] [Times: user=1.98 sys=0.01, real=1.60 secs] 
2023-04-09T19:49:13.393+0000: 2318.812: [GC (Allocation Failure) [PSYoungGen: 7265251K->18644K(7263744K)] 21760515K->14513980K(22169600K), 1.6106421 secs] [Times: user=1.83 sys=0.00, real=1.61 secs] 
2023-04-09T19:49:18.549+0000: 2323.969: [GC (Allocation Failure) [PSYoungGen: 7263444K->36120K(7353344K)] 21758780K->14534279K(22259200K), 1.6025722 secs] [Times: user=1.96 sys=0.00, real=1.61 secs] 
2023-04-09T19:49:24.663+0000: 2330.082: [GC (Allocation Failure) [PSYoungGen: 7286040K->97717K(7348224K)] 21784199K->14618709K(22254080K), 1.5181922 secs] [Times: user=1.82 sys=0.00, real=1.52 secs] 
2023-04-09T19:49:30.666+0000: 2336.086: [GC (Allocation Failure) [PSYoungGen: 7347637K->100771K(7351296K)] 21868629K->14709091K(22257152K), 1.5633812 secs] [Times: user=1.91 sys=0.01, real=1.56 secs] 
2023-04-09T19:49:37.264+0000: 2342.684: [GC (Allocation Failure) [PSYoungGen: 7338403K->98051K(7364608K)] 21946723K->14794410K(22270464K), 1.7068691 secs] [Times: user=2.15 sys=0.05, real=1.71 secs] 
2023-04-09T19:49:41.010+0000: 2346.430: [GC (Allocation Failure) [PSYoungGen: 7335683K->19153K(7370240K)] 22032042K->14798946K(22276096K), 1.5610625 secs] [Times: user=1.99 sys=0.04, real=1.57 secs] 
2023-04-09T19:49:42.571+0000: 2347.991: [Full GC (Ergonomics) [PSYoungGen: 19153K->0K(7370240K)] [ParOldGen: 14779792K->13534089K(15037952K)] 14798946K->13534089K(22408192K), [Metaspace: 129827K->129827K(139264K)], 7.8013342 secs] [Times: user=60.33 sys=0.09, real=7.80 secs] 
2023-04-09T19:49:52.398+0000: 2357.817: [GC (Allocation Failure) [PSYoungGen: 7237632K->16912K(7372288K)] 20771721K->13551002K(22410240K), 1.5761350 secs] [Times: user=1.73 sys=0.00, real=1.58 secs] 
2023-04-09T19:49:56.348+0000: 2361.768: [GC (Allocation Failure) [PSYoungGen: 7254544K->18529K(7377920K)] 20788634K->13553290K(22415872K), 1.8108639 secs] [Times: user=2.02 sys=0.11, real=1.81 secs] 
2023-04-09T19:50:00.406+0000: 2365.825: [GC (Allocation Failure) [PSYoungGen: 7269985K->29057K(7380992K)] 20804746K->13563858K(22418944K), 1.6738765 secs] [Times: user=1.89 sys=0.00, real=1.67 secs] 
2023-04-09T19:50:04.233+0000: 2369.652: [GC (Allocation Failure) [PSYoungGen: 7280513K->35908K(7377920K)] 20815314K->13572317K(22415872K), 1.7133732 secs] [Times: user=2.07 sys=0.00, real=1.71 secs] 
2023-04-09T19:50:07.887+0000: 2373.307: [GC (Allocation Failure) [PSYoungGen: 7300676K->37584K(7382528K)] 20837085K->13598161K(22420480K), 1.6217234 secs] [Times: user=2.24 sys=0.00, real=1.62 secs] 
2023-04-09T19:50:11.422+0000: 2376.842: [GC (Allocation Failure) [PSYoungGen: 7302352K->21424K(7395328K)] 20862929K->13607719K(22433280K), 1.5793137 secs] [Times: user=2.00 sys=0.00, real=1.58 secs] 
2023-04-09T19:50:16.895+0000: 2382.314: [GC (Allocation Failure) [PSYoungGen: 7310768K->60330K(7397376K)] 20897063K->13649633K(22435328K), 1.6220697 secs] [Times: user=1.92 sys=0.01, real=1.62 secs] 
2023-04-09T19:50:23.624+0000: 2389.043: [GC (Allocation Failure) [PSYoungGen: 7349674K->93586K(7400960K)] 20938977K->13724833K(22438912K), 1.6500073 secs] [Times: user=1.92 sys=0.02, real=1.65 secs] 
2023-04-09T19:50:30.005+0000: 2395.425: [GC (Allocation Failure) [PSYoungGen: 7386002K->89225K(7413248K)] 21017249K->13805448K(22451200K), 1.5498312 secs] [Times: user=1.83 sys=0.01, real=1.55 secs] 
2023-04-09T19:50:34.587+0000: 2400.006: [GC (Allocation Failure) [PSYoungGen: 7381641K->45041K(7408128K)] 21097864K->13844944K(22446080K), 1.8003041 secs] [Times: user=2.08 sys=0.01, real=1.80 secs] 
2023-04-09T19:50:38.566+0000: 2403.986: [GC (Allocation Failure) [PSYoungGen: 7337457K->18283K(7310848K)] 21137360K->13847802K(22348800K), 1.5726202 secs] [Times: user=1.76 sys=0.00, real=1.57 secs] 
2023-04-09T19:50:42.120+0000: 2407.540: [GC (Allocation Failure) [PSYoungGen: 7310699K->21879K(7415808K)] 21140218K->13851526K(22453760K), 1.5668913 secs] [Times: user=1.81 sys=0.01, real=1.57 secs] 
2023-04-09T19:50:45.750+0000: 2411.170: [GC (Allocation Failure) [PSYoungGen: 7316855K->15345K(7310336K)] 21146502K->13845056K(22348288K), 1.6388340 secs] [Times: user=1.84 sys=0.01, real=1.63 secs] 
2023-04-09T19:50:49.380+0000: 2414.800: [GC (Allocation Failure) [PSYoungGen: 7310321K->23039K(7415296K)] 21140032K->13853823K(22453248K), 1.5923919 secs] [Times: user=1.77 sys=0.00, real=1.60 secs] 
2023-04-09T19:50:55.621+0000: 2421.041: [GC (Allocation Failure) [PSYoungGen: 7322111K->76306K(7411200K)] 21152895K->13911458K(22449152K), 1.6770595 secs] [Times: user=2.03 sys=0.01, real=1.67 secs] 
2023-04-09T19:51:01.580+0000: 2427.000: [GC (Allocation Failure) [PSYoungGen: 7375378K->79385K(7411712K)] 21210530K->13977040K(22449664K), 1.6808150 secs] [Times: user=2.05 sys=0.01, real=1.69 secs] 
2023-04-09T19:51:06.044+0000: 2431.464: [GC (Allocation Failure) [PSYoungGen: 7372825K->56068K(7349760K)] 21270480K->14026675K(22387712K), 1.6188640 secs] [Times: user=2.19 sys=0.01, real=1.62 secs] 
2023-04-09T19:51:09.619+0000: 2435.039: [GC (Allocation Failure) [PSYoungGen: 7349508K->19448K(7414784K)] 21320115K->14037655K(22452736K), 1.6900337 secs] [Times: user=2.15 sys=0.02, real=1.69 secs] 
2023-04-09T19:51:13.432+0000: 2438.851: [GC (Allocation Failure) [PSYoungGen: 7314936K->18894K(7314432K)] 21333143K->14037284K(22352384K), 1.8109198 secs] [Times: user=1.98 sys=0.00, real=1.81 secs] 
2023-04-09T19:51:17.544+0000: 2442.964: [GC (Allocation Failure) [PSYoungGen: 7314382K->14271K(7412736K)] 21332772K->14032685K(22450688K), 1.5683608 secs] [Times: user=1.78 sys=0.00, real=1.57 secs] 
2023-04-09T19:51:21.238+0000: 2446.658: [GC (Allocation Failure) [PSYoungGen: 7312319K->16566K(7314944K)] 21330733K->14036053K(22352896K), 1.6124039 secs] [Times: user=1.87 sys=0.00, real=1.62 secs] 
2023-04-09T19:51:26.925+0000: 2452.344: [GC (Allocation Failure) [PSYoungGen: 7314614K->67905K(7403008K)] 21334101K->14090656K(22440960K), 1.5709715 secs] [Times: user=1.79 sys=0.00, real=1.57 secs] 
2023-04-09T19:51:33.161+0000: 2458.580: [GC (Allocation Failure) [PSYoungGen: 7361857K->78954K(7407104K)] 21384608K->14158809K(22445056K), 1.7626894 secs] [Times: user=2.08 sys=0.00, real=1.76 secs] 
2023-04-09T19:51:39.505+0000: 2464.925: [GC (Allocation Failure) [PSYoungGen: 7372906K->77828K(7412224K)] 21452761K->14231098K(22450176K), 1.5356094 secs] [Times: user=1.83 sys=0.01, real=1.54 secs] 
2023-04-09T19:51:44.930+0000: 2470.350: [GC (Allocation Failure) [PSYoungGen: 7369732K->63553K(7355904K)] 21523002K->14289944K(22393856K), 1.5707765 secs] [Times: user=1.82 sys=0.00, real=1.58 secs] 
2023-04-09T19:51:48.376+0000: 2473.796: [GC (Allocation Failure) [PSYoungGen: 7355457K->16644K(7416320K)] 21581848K->14301554K(22454272K), 1.5574622 secs] [Times: user=1.77 sys=0.01, real=1.56 secs] 
2023-04-09T19:51:51.841+0000: 2477.261: [GC (Allocation Failure) [PSYoungGen: 7310084K->19705K(7313408K)] 21594994K->14305640K(22351360K), 1.7544186 secs] [Times: user=2.02 sys=0.00, real=1.75 secs] 
2023-04-09T19:51:55.905+0000: 2481.325: [GC (Allocation Failure) [PSYoungGen: 7313145K->19122K(7414784K)] 21599080K->14305233K(22452736K), 1.7904732 secs] [Times: user=2.05 sys=0.01, real=1.79 secs] 
2023-04-09T19:51:59.746+0000: 2485.166: [GC (Allocation Failure) [PSYoungGen: 7315634K->21318K(7318016K)] 21601745K->14307501K(22355968K), 1.6800474 secs] [Times: user=1.95 sys=0.01, real=1.68 secs] 
2023-04-09T19:52:04.557+0000: 2489.976: [GC (Allocation Failure) [PSYoungGen: 7317830K->60527K(7407104K)] 21604013K->14350823K(22445056K), 1.6083463 secs] [Times: user=2.16 sys=0.00, real=1.61 secs] 
2023-04-09T19:52:10.574+0000: 2495.993: [GC (Allocation Failure) [PSYoungGen: 7356527K->88432K(7407616K)] 21646823K->14427863K(22445568K), 1.7056881 secs] [Times: user=2.19 sys=0.00, real=1.70 secs] 
2023-04-09T19:52:17.438+0000: 2502.857: [GC (Allocation Failure) [PSYoungGen: 7384432K->78674K(7414272K)] 21723863K->14501085K(22452224K), 1.6046900 secs] [Times: user=1.93 sys=0.00, real=1.61 secs] 
2023-04-09T19:52:21.543+0000: 2506.963: [GC (Allocation Failure) [PSYoungGen: 7370578K->28543K(7320576K)] 21792989K->14529002K(22358528K), 1.6488468 secs] [Times: user=1.94 sys=0.00, real=1.65 secs] 
2023-04-09T19:52:25.165+0000: 2510.585: [GC (Allocation Failure) [PSYoungGen: 7320447K->23619K(7417856K)] 21820906K->14542246K(22455808K), 1.6215637 secs] [Times: user=1.90 sys=0.00, real=1.62 secs] 
2023-04-09T19:52:28.788+0000: 2514.208: [GC (Allocation Failure) [PSYoungGen: 7319107K->14368K(7310336K)] 21837734K->14533052K(22348288K), 1.6511803 secs] [Times: user=1.85 sys=0.00, real=1.65 secs] 
2023-04-09T19:52:33.080+0000: 2518.499: [GC (Allocation Failure) [PSYoungGen: 7309856K->14967K(7415296K)] 21828540K->14533698K(22453248K), 1.7641554 secs] [Times: user=1.89 sys=0.00, real=1.77 secs] 
2023-04-09T19:52:36.987+0000: 2522.407: [GC (Allocation Failure) [PSYoungGen: 7313527K->20567K(7319552K)] 21832258K->14540402K(22357504K), 1.5540769 secs] [Times: user=1.85 sys=0.00, real=1.56 secs] 
2023-04-09T19:52:42.803+0000: 2528.222: [GC (Allocation Failure) [PSYoungGen: 7319127K->81808K(7398912K)] 21838962K->14610851K(22436864K), 1.7064168 secs] [Times: user=1.95 sys=0.00, real=1.70 secs] 
2023-04-09T19:52:48.892+0000: 2534.312: [GC (Allocation Failure) [PSYoungGen: 7371152K->81203K(7408128K)] 21900195K->14685438K(22446080K), 1.5839396 secs] [Times: user=1.90 sys=0.00, real=1.58 secs] 
2023-04-09T19:52:55.360+0000: 2540.779: [GC (Allocation Failure) [PSYoungGen: 7370547K->70125K(7415296K)] 21974782K->14750856K(22453248K), 1.5751814 secs] [Times: user=1.97 sys=0.00, real=1.58 secs] 
2023-04-09T19:52:58.910+0000: 2544.329: [GC (Allocation Failure) [PSYoungGen: 7359469K->19647K(7309312K)] 22040200K->14760275K(22347264K), 1.6124489 secs] [Times: user=1.85 sys=0.01, real=1.62 secs] 
2023-04-09T19:53:02.762+0000: 2548.182: [GC (Allocation Failure) [PSYoungGen: 7308991K->26460K(7417856K)] 22049619K->14771456K(22455808K), 1.6654086 secs] [Times: user=2.00 sys=0.00, real=1.66 secs] 
2023-04-09T19:53:06.319+0000: 2551.739: [GC (Allocation Failure) [PSYoungGen: 7320412K->36412K(7330816K)] 22065408K->14791992K(22368768K), 1.6233840 secs] [Times: user=2.09 sys=0.00, real=1.63 secs] 
2023-04-09T19:53:09.942+0000: 2555.362: [GC (Allocation Failure) [PSYoungGen: 7330364K->19070K(7409152K)] 22085944K->14796476K(22447104K), 1.8136262 secs] [Times: user=2.25 sys=0.00, real=1.81 secs] 
2023-04-09T19:53:13.986+0000: 2559.406: [GC (Allocation Failure) [PSYoungGen: 7315582K->14055K(7310848K)] 22092988K->14791501K(22348800K), 1.6154467 secs] [Times: user=1.84 sys=0.01, real=1.62 secs] 
2023-04-09T19:53:17.519+0000: 2562.939: [GC (Allocation Failure) [PSYoungGen: 7310567K->13843K(7407104K)] 22088013K->14791337K(22445056K), 1.5879873 secs] [Times: user=1.81 sys=0.00, real=1.59 secs] 
2023-04-09T19:53:21.125+0000: 2566.545: [GC (Allocation Failure) [PSYoungGen: 7313427K->28184K(7404032K)] 22090921K->14806766K(22441984K), 1.5575826 secs] [Times: user=1.77 sys=0.01, real=1.56 secs] 
2023-04-09T19:53:26.548+0000: 2571.967: [GC (Allocation Failure) [PSYoungGen: 7327768K->55636K(7404032K)] 22106350K->14837827K(22441984K), 1.5662349 secs] [Times: user=1.82 sys=0.01, real=1.57 secs] 
2023-04-09T19:53:34.355+0000: 2579.774: [GC (Allocation Failure) [PSYoungGen: 7360852K->78859K(7405568K)] 22143043K->14907321K(22443520K), 1.6184716 secs] [Times: user=2.07 sys=0.03, real=1.62 secs] 
2023-04-09T19:53:40.321+0000: 2585.741: [GC (Allocation Failure) [PSYoungGen: 7384075K->73715K(7417856K)] 22212537K->14972169K(22455808K), 1.5678837 secs] [Times: user=1.87 sys=0.04, real=1.56 secs] 
2023-04-09T19:53:44.194+0000: 2589.613: [GC (Allocation Failure) [PSYoungGen: 7382515K->24529K(7333376K)] 22280969K->14997288K(22371328K), 1.5506041 secs] [Times: user=1.79 sys=0.04, real=1.55 secs] 
2023-04-09T19:53:45.744+0000: 2591.164: [Full GC (Ergonomics) [PSYoungGen: 24529K->0K(7333376K)] [ParOldGen: 14972758K->13650137K(15166976K)] 14997288K->13650137K(22500352K), [Metaspace: 129977K->129977K(139264K)], 8.3633935 secs] [Times: user=64.59 sys=0.10, real=8.36 secs] 
2023-04-09T19:53:55.993+0000: 2601.413: [GC (Allocation Failure) [PSYoungGen: 7308800K->21495K(7423488K)] 20958937K->13671632K(22590464K), 1.5525830 secs] [Times: user=1.73 sys=0.01, real=1.55 secs] 
2023-04-09T19:53:59.463+0000: 2604.883: [GC (Allocation Failure) [PSYoungGen: 7333879K->14038K(7419904K)] 20984016K->13664519K(22586880K), 1.6091336 secs] [Times: user=1.83 sys=0.01, real=1.61 secs] 
2023-04-09T19:54:03.312+0000: 2608.732: [GC (Allocation Failure) [PSYoungGen: 7326422K->31801K(7470080K)] 20976903K->13682338K(22637056K), 1.6835709 secs] [Times: user=2.03 sys=0.06, real=1.68 secs] 
2023-04-09T19:54:07.125+0000: 2612.545: [GC (Allocation Failure) [PSYoungGen: 7402041K->57948K(7470080K)] 21052578K->13725910K(22637056K), 1.5984538 secs] [Times: user=2.05 sys=0.00, real=1.60 secs] 
2023-04-09T19:54:13.753+0000: 2619.173: [GC (Allocation Failure) [PSYoungGen: 7428188K->79715K(7476224K)] 21096150K->13772674K(22643200K), 1.5202994 secs] [Times: user=1.84 sys=0.04, real=1.52 secs] 
2023-04-09T19:54:19.709+0000: 2625.129: [GC (Allocation Failure) [PSYoungGen: 7454563K->86834K(7484928K)] 21147522K->13854080K(22651904K), 1.6990293 secs] [Times: user=2.00 sys=0.00, real=1.70 secs] 
2023-04-09T19:54:25.209+0000: 2630.629: [GC (Allocation Failure) [PSYoungGen: 7461682K->79892K(7489024K)] 21228928K->13927571K(22656000K), 1.5766371 secs] [Times: user=1.96 sys=0.00, real=1.58 secs] 
2023-04-09T19:54:28.837+0000: 2634.257: [GC (Allocation Failure) [PSYoungGen: 7449620K->21332K(7391232K)] 21297299K->13930371K(22558208K), 1.7766058 secs] [Times: user=2.05 sys=0.00, real=1.78 secs] 
2023-04-09T19:54:32.765+0000: 2638.185: [GC (Allocation Failure) [PSYoungGen: 7391060K->25062K(7495168K)] 21300099K->13937044K(22662144K), 1.6125912 secs] [Times: user=2.00 sys=0.05, real=1.61 secs] 
2023-04-09T19:54:36.312+0000: 2641.732: [GC (Allocation Failure) [PSYoungGen: 7398374K->29173K(7402496K)] 21310356K->13941227K(22569472K), 1.5686128 secs] [Times: user=1.99 sys=0.01, real=1.57 secs] 
2023-04-09T19:54:39.839+0000: 2645.259: [GC (Allocation Failure) [PSYoungGen: 7402485K->38755K(7493632K)] 21314539K->13950889K(22660608K), 1.5651991 secs] [Times: user=1.87 sys=0.00, real=1.57 secs] 
